Format,OpenLAP Export
Venue,Spa-Francorchamps
Vehicle,Formula 1 mod
Driver,OpenLap
Device
Comment
Date,13/09/2025
Time,16:12:16
Frequency,50





distance,time,speed_max,elevation,speed,yaw_rate,long_acc,lat_acc,sum_acc,throttle,brake_pres,brake_force,steering,delta,beta,Fz_aero,Fx_aero,Fx_eng,Fx_roll,Fz_mass,Fz_total,wheel_torque,engine_torque,engine_power,engine_speed,gear
3100.204590,50.340000,68.466278,436.361938,60.665806,0.688779,0.019050,41.785198,43.686394,0.795376,689356.375000,169.193512,21.205564,2.120557,7.469104,-10820.202148,-2705.050537,5216.205078,-17.177443,-6357.240234,-17177.443359,1721.347778,272.744904,351062.468750,12288.516602,1.000000
3101.414062,50.360001,66.888428,436.267731,60.443886,0.703510,-25.259409,42.521919,49.462555,0.000000,3291004.250000,807.733948,21.726048,2.172605,7.600793,-10741.299805,-2685.324951,0.000000,-17.098539,-6357.240234,-17098.541016,0.000000,0.000000,0.000000,12243.564453,1.000000
3102.614258,50.380001,65.392937,436.174194,59.969383,0.714964,-23.665623,42.875084,48.977028,0.000000,3060866.500000,751.249634,22.226345,2.222635,7.663921,-10573.306641,-2643.326660,0.000000,-16.930546,-6357.240234,-16930.544922,0.000000,0.000000,0.000000,12147.449219,1.000000
3103.805664,50.400002,63.994450,436.081421,59.526749,0.726155,-22.025616,43.225101,48.516289,0.000000,2823048.750000,692.880371,22.715237,2.271524,7.726487,-10417.755859,-2604.438965,0.000000,-16.774998,-6357.240234,-16774.996094,0.000000,0.000000,0.000000,12057.787109,1.000000
3104.989014,50.419998,62.703941,435.989227,59.116707,0.736908,-20.346897,43.563553,48.081196,0.000000,2578678.500000,632.903015,23.186110,2.318611,7.786985,-10274.669922,-2568.667480,0.000000,-16.631912,-6357.240234,-16631.910156,0.000000,0.000000,0.000000,11974.729492,1.000000
3106.164062,50.439999,61.545067,435.897675,58.744022,0.746965,-18.635916,43.879395,47.675896,0.000000,2328640.000000,571.534302,23.628738,2.362874,7.843442,-10145.563477,-2536.390869,0.000000,-16.502804,-6357.240234,-16502.804688,0.000000,0.000000,0.000000,11899.238281,1.000000
3107.332520,50.459999,60.510567,435.806671,58.405258,0.756220,-16.909777,44.166740,47.298214,0.000000,2075596.750000,509.428101,24.039051,2.403905,7.894805,-10028.900391,-2507.225098,0.000000,-16.386141,-6357.240234,-16386.140625,0.000000,0.000000,0.000000,11830.617188,1.000000
3108.494873,50.480000,59.603764,435.716156,58.100174,0.764519,-15.188135,44.418289,46.948887,0.000000,1822523.500000,447.314575,24.411110,2.441111,7.939769,-9924.396484,-2481.099121,0.000000,-16.281637,-6357.240234,-16281.636719,0.000000,0.000000,0.000000,11768.818359,1.000000
3109.651855,50.500000,58.828178,435.626038,57.828117,0.771703,-13.504062,44.625813,46.629204,0.000000,1574421.125000,386.421082,24.738869,2.473887,7.976864,-9831.662109,-2457.915527,0.000000,-16.188904,-6357.240234,-16188.902344,0.000000,0.000000,0.000000,11713.711914,1.000000
3110.803955,50.520000,58.187309,435.536255,57.587334,0.777593,-11.918905,44.779327,46.341431,0.000000,1340567.625000,329.024811,25.016273,2.501627,8.004305,-9749.943359,-2437.485840,0.000000,-16.107183,-6357.240234,-16107.183594,0.000000,0.000000,0.000000,11664.938477,1.000000
3111.951904,50.540001,57.685181,435.446838,57.373821,0.781980,-10.551253,44.865147,46.089806,0.000000,1138899.125000,279.527924,25.237118,2.523712,8.019645,-9677.765625,-2419.441406,0.000000,-16.035006,-6357.240234,-16035.005859,0.000000,0.000000,0.000000,11621.689453,1.000000
3113.095703,50.560001,57.336056,435.357727,57.180069,0.784469,-9.663672,44.855961,45.885212,0.000000,1009090.125000,247.667984,25.390680,2.539068,8.018003,-9612.512695,-2403.128174,0.000000,-15.969754,-6357.240234,-15969.753906,0.000000,0.000000,0.000000,11582.442383,1.000000
3114.235840,50.580002,57.098194,435.268921,56.994328,0.785451,-9.291876,44.766220,45.720505,0.000000,956749.687500,234.821686,25.493347,2.549335,8.001963,-9550.171875,-2387.542969,0.000000,-15.907413,-6357.240234,-15907.413086,0.000000,0.000000,0.000000,11544.818359,1.000000
3115.372070,50.599998,56.880859,435.180420,56.814583,0.786228,-8.991527,44.669167,45.565269,0.000000,915035.687500,224.583557,25.587690,2.558769,7.984614,-9490.032227,-2372.508057,0.000000,-15.847273,-6357.240234,-15847.272461,0.000000,0.000000,0.000000,11508.409180,1.000000
3116.504883,50.619999,56.675491,435.092163,56.639942,0.786892,-8.730844,44.569519,45.416725,0.000000,879182.750000,215.783905,25.676994,2.567699,7.966802,-9431.781250,-2357.945312,0.000000,-15.789022,-6357.240234,-15789.021484,0.000000,0.000000,0.000000,11473.034180,1.000000
3117.634521,50.639999,56.481960,435.004150,56.468979,0.787411,-8.550736,44.464268,45.279007,0.000000,853665.750000,209.521072,25.760635,2.576064,7.947988,-9374.925781,-2343.731445,0.000000,-15.732737,-6357.809082,-15732.734375,0.000000,0.000000,0.000000,11438.402344,1.000000
3118.760742,50.660004,56.301331,434.916382,56.299736,0.787742,-8.468948,44.349686,45.151054,0.000000,841578.750000,206.554504,25.838001,2.583800,7.927505,-9318.812500,-2329.703125,0.000000,-15.677616,-6358.802734,-15677.615234,0.000000,0.000000,0.000000,11404.122070,1.000000
3119.884033,50.680000,56.135586,434.828918,56.135586,0.787922,-8.188244,44.230453,44.982090,0.000000,799451.125000,196.214813,25.908825,2.590883,7.906194,-9264.546875,-2316.136719,0.000000,-15.624312,-6359.766113,-15624.312500,0.000000,0.000000,0.000000,11370.871094,1.000000
3121.003906,50.700001,55.985455,434.750916,55.985455,0.788061,-7.443106,44.119968,44.743420,0.000000,687146.437500,168.651108,25.973181,2.597318,7.886445,-9215.050781,-2303.762695,0.000000,-15.575750,-6360.700195,-15575.750977,0.000000,0.000000,0.000000,11340.460938,1.000000
3122.121094,50.720001,55.853363,434.674194,55.853363,0.788185,-6.599187,44.022781,44.515648,0.000000,559953.375000,137.433243,26.030159,2.603016,7.869072,-9171.622070,-2292.905518,0.000000,-15.533131,-6361.508301,-15533.129883,0.000000,0.000000,0.000000,11313.704102,1.000000
3123.235840,50.740002,55.741173,434.597595,55.741173,0.788330,-5.595349,43.942440,44.298481,0.000000,410991.656250,100.872528,26.080093,2.608009,7.854711,-9134.814453,-2283.703613,0.000000,-15.496323,-6361.508301,-15496.323242,0.000000,0.000000,0.000000,11290.978516,1.000000
3124.348633,50.760002,55.646637,434.521149,55.646637,0.788453,-4.702830,43.874771,44.127792,0.000000,278446.156250,68.340965,26.122372,2.612237,7.842616,-9103.854492,-2275.963623,0.000000,-15.465363,-6361.508301,-15465.363281,0.000000,0.000000,0.000000,11271.829102,1.000000
3125.460205,50.779999,55.570415,434.444824,55.570415,0.788553,-3.773940,43.820244,43.984482,0.000000,140074.921875,34.379555,26.156588,2.615659,7.832869,-9078.931641,-2269.732910,0.000000,-15.440439,-6361.508301,-15440.439453,0.000000,0.000000,0.000000,11256.389648,1.000000
3126.570312,50.799999,55.513306,434.368530,55.513306,0.788629,-2.806705,43.779400,43.871460,0.025564,30624.902344,7.516481,26.182304,2.618230,7.825568,-9060.279297,-2265.069824,151.386810,-15.421787,-6361.508301,-15421.788086,49.957649,7.915713,9318.052734,11244.821289,1.000000
3127.679932,50.820000,55.476120,434.292328,55.469467,0.788584,-2.167163,43.742325,43.796329,0.072881,0.000000,0.000000,26.198662,2.619866,7.818941,-9045.975586,-2261.493896,431.252777,-15.407484,-6361.508301,-15407.484375,142.313416,22.549343,26529.964844,11235.942383,1.000000
